;backtest_iteration;portfolio_type;expected_annual_return;annual_volatility;sharpe_ratio;discrete_allocation;profit
0;14;markowitz_portfolio_without_forecast_without_preselection;0.3558745197931399;0.08350701109375169;4.022111621454875;{'ICUI': 1.0, 'CLX': 13.0, 'MGPI': 45.0, 'CSFL': 63.0, 'CME': 13.0, 'MIXT': 37.0, 'PGR': 86.0, 'RTN': 6.0, 'EGRX': 8.0, 'ROST': 14.0, 'SA': 2.0, 'OFLX': 17.0, 'ALGN': 3.0, 'VCEL': 63.0, 'NURO': 125.0, 'CNC': 4.0, 'LMAT': 84.0, 'TVIX': 44.0, 'CUTR': 23.0, 'NTWK': 27.0, 'GOLD': 11.0, 'LOGI': 71.0, 'TTWO': 22.0, 'MZOR': 20.0, 'SPHS': 185.0, 'CENTA': 24.0, 'TPL': 5.0, 'HSKA': 34.0, 'PETS': 27.0, 'FOXF': 55.0, 'ZGNX': 2.0, 'ITI': 187.0, 'AMZN': 4.0, 'INFO': 7.0, 'BWXT': 119.0, 'EXEL': 86.0, 'CLUB': 89.0, 'COR': 35.0, 'WB': 1.0, 'WD': 60.0, 'COT': 12.0, 'INGN': 7.0, 'PMD': 23.0, 'WATT': 5.0, 'AVY': 6.0, 'CASI': 381.0, 'MASI': 6.0, 'CASH': 21.0, 'CNBKA': 10.0, 'WTW': 6.0, 'AXGN': 181.0, 'SYNC': 204.0, 'DLTR': 2.0, 'SKYW': 31.0, 'TSE': 32.0, 'MTL': 9.0, 'MTN': 7.0, 'STZ': 23.0, 'MBOT': 83.0, 'NERV': 22.0, 'TSN': 30.0, 'HTHT': 97.0, 'PLUS': 3.0, 'RENN': 53.0, 'NETE': 27.0};2235.8380758166686
1;14;markowitz_portfolio_without_forecast;0.45551726386435687;0.1399648671923643;3.111618455407045;{'ABMD': 32.0, 'ADXS': 88.0, 'AERI': 10.0, 'AMZN': 6.0, 'AQXP': 55.0, 'ARRY': 69.0, 'ASMB': 70.0, 'BWXT': 214.0, 'CBOE': 134.0, 'CEA': 12.0, 'CENTA': 61.0, 'CUI': 10.0, 'ESLT': 30.0, 'FIZZ': 70.0, 'FOXF': 62.0, 'GOLD': 12.0, 'HOFT': 39.0, 'HTHT': 195.0, 'MGPI': 92.0, 'PAAS': 32.0, 'PLCE': 34.0, 'PRMW': 238.0, 'SKYW': 34.0, 'SSRM': 128.0, 'TWOU': 19.0, 'WIFI': 78.0};2013.852478027349
2;14;markowitz_portfolio_with_forecast;0.49384837620246236;0.14239783518053398;3.3276374995568627;{'ABMD': 34.0, 'ADXS': 9.0, 'AERI': 2.0, 'AKAO': 8.0, 'AMZN': 6.0, 'AQXP': 50.0, 'ARRY': 56.0, 'ASMB': 74.0, 'BWXT': 252.0, 'CBOE': 122.0, 'CEA': 10.0, 'CENTA': 41.0, 'CHDN': 2.0, 'CUI': 7.0, 'ESLT': 36.0, 'FIZZ': 63.0, 'FOXF': 61.0, 'FRO': 33.0, 'GOLD': 16.0, 'HOFT': 25.0, 'HTHT': 181.0, 'JBSS': 8.0, 'JOUT': 1.0, 'MGPI': 93.0, 'MNST': 32.0, 'PAAS': 13.0, 'PLCE': 33.0, 'PRMW': 223.0, 'SKYW': 36.0, 'SSRM': 133.0, 'TWOU': 22.0, 'WIFI': 78.0};1961.687459945681
3;14;markowitz_portfolio_with_forecast_and adjusted covariance_matrix;0.6477393616115271;0.00010352437767134959;6063.6864063492385;{'AAOI': 1.0, 'ACET': 1.0, 'ACHN': 6.0, 'AERI': 704.0, 'AGEN': 1.0, 'AGRX': 8.0, 'AKS': 1.0, 'ALNY': 352.0, 'AMOT': 1.0, 'AMPH': 1.0, 'AMSC': 1.0, 'AMSWA': 1.0, 'AOBC': 1.0, 'AOSL': 1.0, 'AQXP': 6.0, 'AREX': 1.0, 'ARNA': 1.0, 'ARRY': 3.0, 'ARWR': 6.0, 'ASCMA': 3.0, 'ASNA': 3.0, 'ATRC': 1.0, 'ATRO': 1.0, 'ATTU': 1.0, 'AVID': 3.0, 'BBSI': 243.0, 'BCOR': 1.0, 'BELFB': 1.0, 'BLMN': 1.0, 'BTE': 3.0, 'CCLP': 1.0, 'CEA': 1.0, 'CECE': 6.0, 'CENX': 1.0, 'CMRE': 2.0, 'CNTY': 1.0, 'COHU': 1.0, 'COMM': 1.0, 'CPE': 1.0, 'CRZO': 1.0, 'CSIQ': 1.0, 'CSWC': 1.0, 'CTRE': 1.0, 'CUI': 59.0, 'DAKT': 3.0, 'DEST': 17.0, 'DFRG': 1.0, 'DSX': 2.0, 'DWSN': 1.0, 'EFOI': 2.0, 'ERA': 1.0, 'ESND': 1.0, 'EZPW': 1.0, 'FLDM': 1.0, 'FOLD': 16.0, 'FRO': 1.0, 'GEOS': 1.0, 'GNMX': 879.0, 'GSM': 1.0, 'HNRG': 1.0, 'HYGS': 1.0, 'JVA': 2.0, 'LGCYO': 8.0, 'LPG': 1.0, 'LWAY': 1.0, 'MCEP': 1.0, 'MERC': 1.0, 'MMLP': 1.0, 'PETX': 1.0, 'PHIIK': 1.0, 'RAIL': 1.0, 'SBLK': 3.0, 'SQBG': 9.0, 'SSRM': 1.0, 'USAK': 1.0, 'VNET': 1.0, 'WPRT': 3.0};-465.7110922334474
4;14;markowitz_portfolio_with_forecast_and_latent_features;0.5501842073717852;0.10825075627072736;4.897741370469806;{'ABMD': 24.0, 'ACHN': 102.0, 'ADXS': 15.0, 'AERI': 29.0, 'AKAO': 55.0, 'AMZN': 4.0, 'ANGI': 28.0, 'AQXP': 101.0, 'ARRY': 14.0, 'ASMB': 89.0, 'BWXT': 260.0, 'CBOE': 80.0, 'CEA': 37.0, 'CHDN': 19.0, 'COKE': 4.0, 'CPRT': 3.0, 'CUI': 7.0, 'ESLT': 46.0, 'FIZZ': 8.0, 'FOXF': 67.0, 'FRO': 56.0, 'GOLD': 48.0, 'HOFT': 14.0, 'HTHT': 152.0, 'IRBT': 6.0, 'JBSS': 12.0, 'JOUT': 10.0, 'MGPI': 98.0, 'MNST': 94.0, 'PAAS': 23.0, 'PLCE': 30.0, 'PRMW': 274.0, 'SKYW': 19.0, 'TWOU': 7.0, 'WIFI': 49.0};1441.1698226928625
0;13;markowitz_portfolio_without_forecast_without_preselection;0.3568559330112719;0.08238365905862616;4.088868312726402;{'ICUI': 1.0, 'ARRY': 3.0, 'CLX': 14.0, 'MGPI': 42.0, 'CSFL': 35.0, 'CME': 13.0, 'MIXT': 32.0, 'PGR': 109.0, 'RTN': 13.0, 'EGRX': 9.0, 'ROST': 8.0, 'SA': 12.0, 'OFLX': 17.0, 'ALGN': 4.0, 'VCEL': 43.0, 'NURO': 134.0, 'CNC': 3.0, 'LMAT': 80.0, 'TVIX': 65.0, 'CUTR': 15.0, 'NTWK': 11.0, 'GOLD': 7.0, 'LOGI': 60.0, 'TTWO': 14.0, 'MZOR': 19.0, 'SPHS': 175.0, 'HIIQ': 9.0, 'CENTA': 25.0, 'TPL': 5.0, 'HSKA': 29.0, 'PETS': 26.0, 'FOXF': 64.0, 'ZGNX': 3.0, 'AMN': 4.0, 'ITI': 119.0, 'AMZN': 4.0, 'INFO': 7.0, 'PAYC': 3.0, 'BWXT': 112.0, 'EXEL': 78.0, 'CLUB': 92.0, 'COR': 19.0, 'WB': 2.0, 'WD': 59.0, 'INGN': 9.0, 'PMD': 28.0, 'WATT': 5.0, 'AVY': 7.0, 'CASI': 377.0, 'CASH': 21.0, 'CPRT': 29.0, 'WTW': 5.0, 'AXGN': 166.0, 'SYNC': 203.0, 'SKYW': 28.0, 'TSE': 26.0, 'MTN': 5.0, 'STZ': 24.0, 'MBOT': 85.0, 'NERV': 5.0, 'TSN': 31.0, 'ZN': 140.0, 'HTHT': 94.0, 'PLUS': 3.0, 'RENN': 51.0, 'NETE': 23.0};914.275615215339
1;13;markowitz_portfolio_without_forecast;0.45945167395099634;0.14880423945175175;2.9532201204084916;{'ABMD': 23.0, 'AERI': 18.0, 'AKAO': 3.0, 'ALGN': 6.0, 'AMZN': 5.0, 'ANGI': 16.0, 'AQXP': 56.0, 'ARRY': 84.0, 'ASMB': 48.0, 'BHGE': 9.0, 'BWXT': 201.0, 'CBOE': 132.0, 'CENTA': 87.0, 'ESLT': 32.0, 'FIZZ': 82.0, 'FOXF': 137.0, 'HOFT': 37.0, 'HTHT': 190.0, 'JBSS': 7.0, 'JOUT': 5.0, 'MGPI': 79.0, 'PLCE': 30.0, 'PRMW': 254.0, 'SKYW': 36.0, 'SSRM': 169.0, 'TWOU': 13.0, 'WIFI': 60.0};-623.5550994872519
2;13;markowitz_portfolio_with_forecast;0.47027115081595716;0.1496105505142745;3.009621642779774;{'ABMD': 24.0, 'AERI': 14.0, 'AKAO': 1.0, 'ALGN': 6.0, 'AMZN': 4.0, 'ANGI': 16.0, 'AQXP': 53.0, 'ARRY': 84.0, 'ASMB': 49.0, 'BHGE': 63.0, 'BWXT': 188.0, 'CBOE': 137.0, 'CENTA': 79.0, 'COKE': 4.0, 'ESLT': 32.0, 'FIZZ': 79.0, 'FOXF': 136.0, 'HOFT': 32.0, 'HTHT': 194.0, 'JBSS': 13.0, 'JOUT': 8.0, 'MGPI': 80.0, 'PLCE': 22.0, 'PRMW': 222.0, 'RRTS': 39.0, 'SKYW': 34.0, 'SSRM': 156.0, 'TWOU': 21.0, 'WIFI': 67.0};-695.4150619506364
3;13;markowitz_portfolio_with_forecast_and adjusted covariance_matrix;0.803571920898553;0.0002428251408259754;3226.8978336971813;{'ABMD': 340.0, 'ACHN': 8.0, 'AGEN': 3.0, 'AGRX': 314.0, 'AKAO': 7.0, 'ALDR': 1.0, 'ANGI': 1.0, 'AQXP': 3.0, 'ARRY': 1.0, 'ARWR': 402.0, 'ASMB': 6.0, 'AUTO': 1.0, 'CECE': 1.0, 'CECO': 1.0, 'CSWC': 2.0, 'DHT': 3.0, 'ESND': 5.0, 'FOLD': 17.0, 'MCEP': 1.0, 'PRMW': 1.0, 'RRTS': 41.0, 'SSRM': 1.0, 'STNG': 6.0, 'WPRT': 1.0};775.6400299072244
4;13;markowitz_portfolio_with_forecast_and_latent_features;0.4913950229450964;0.12873437500979729;3.66176495523609;{'ABMD': 18.0, 'ADMS': 15.0, 'AERI': 23.0, 'AKAO': 104.0, 'ALGN': 15.0, 'AMZN': 2.0, 'ANGI': 61.0, 'AQXP': 100.0, 'ARRY': 91.0, 'ASMB': 21.0, 'BAK': 25.0, 'BHGE': 113.0, 'BWXT': 157.0, 'CBOE': 102.0, 'CEA': 22.0, 'CENTA': 80.0, 'ESLT': 46.0, 'FIZZ': 74.0, 'FOXF': 159.0, 'HOFT': 43.0, 'HTHT': 97.0, 'JBSS': 67.0, 'JOUT': 19.0, 'MGPI': 50.0, 'PLCE': 16.0, 'PRMW': 146.0, 'RRTS': 162.0, 'SKYW': 74.0, 'SSRM': 120.0, 'WIFI': 216.0};-512.9074554442957
0;12;markowitz_portfolio_without_forecast_without_preselection;0.3576198723885041;0.08207356858117919;4.113624863948293;{'ICUI': 4.0, 'ARRY': 3.0, 'CLX': 19.0, 'MGPI': 41.0, 'CSFL': 34.0, 'CME': 16.0, 'MIXT': 21.0, 'PGR': 115.0, 'RTN': 10.0, 'EGRX': 6.0, 'ROST': 11.0, 'SA': 17.0, 'OFLX': 15.0, 'ALGN': 3.0, 'ANGI': 4.0, 'VCEL': 64.0, 'NURO': 122.0, 'CNC': 1.0, 'LMAT': 77.0, 'TVIX': 67.0, 'CUTR': 14.0, 'NTWK': 3.0, 'GOLD': 4.0, 'LOGI': 59.0, 'TTWO': 15.0, 'MZOR': 18.0, 'SPHS': 172.0, 'HIIQ': 8.0, 'CENTA': 26.0, 'TPL': 5.0, 'HSKA': 32.0, 'PETS': 23.0, 'FOXF': 56.0, 'ZGNX': 4.0, 'AMN': 2.0, 'ITI': 136.0, 'AMZN': 4.0, 'INFO': 12.0, 'NFLX': 1.0, 'PAYC': 5.0, 'BWXT': 105.0, 'EXEL': 77.0, 'CLUB': 88.0, 'COR': 19.0, 'WB': 2.0, 'WD': 56.0, 'INGN': 8.0, 'PMD': 28.0, 'WATT': 7.0, 'AVY': 2.0, 'CASI': 383.0, 'CASH': 20.0, 'CPRT': 41.0, 'WTW': 4.0, 'AXGN': 146.0, 'SYNC': 193.0, 'SKYW': 28.0, 'TSE': 27.0, 'MTN': 3.0, 'STZ': 23.0, 'MBOT': 82.0, 'NERV': 7.0, 'TSN': 23.0, 'ZN': 133.0, 'CDXS': 30.0, 'HTHT': 91.0, 'PLUS': 2.0, 'RENN': 50.0, 'NETE': 24.0};1521.899890661228
1;12;markowitz_portfolio_without_forecast;0.47346792120437;0.1462488078945347;3.100660632607563;{'ABMD': 28.0, 'ADXS': 40.0, 'AERI': 5.0, 'ALGN': 7.0, 'AMZN': 7.0, 'ANGI': 26.0, 'AQXP': 43.0, 'ARRY': 80.0, 'ASMB': 58.0, 'BWXT': 219.0, 'CBOE': 109.0, 'CENTA': 84.0, 'ESLT': 15.0, 'FIZZ': 59.0, 'FOXF': 60.0, 'HOFT': 45.0, 'HTHT': 203.0, 'JBSS': 2.0, 'MGPI': 85.0, 'PLCE': 33.0, 'PRMW': 264.0, 'SKYW': 27.0, 'SSRM': 208.0, 'TWOU': 39.0, 'WIFI': 94.0};-251.02988815310232
2;12;markowitz_portfolio_with_forecast;0.5199654071716546;0.15344422375827235;3.258287571380157;{'ABMD': 28.0, 'ADXS': 223.0, 'AERI': 3.0, 'ALGN': 12.0, 'AMZN': 6.0, 'ANGI': 21.0, 'AQXP': 42.0, 'ARRY': 91.0, 'ASMB': 63.0, 'BWXT': 220.0, 'CBOE': 106.0, 'CENTA': 75.0, 'ESLT': 15.0, 'ESND': 43.0, 'FIZZ': 62.0, 'FOXF': 56.0, 'HOFT': 42.0, 'HTHT': 201.0, 'LWAY': 50.0, 'MGPI': 86.0, 'PLCE': 32.0, 'PRMW': 235.0, 'SKYW': 22.0, 'SSRM': 202.0, 'STNG': 94.0, 'TWOU': 47.0, 'WIFI': 96.0};-281.3099021911839
3;12;markowitz_portfolio_with_forecast_and adjusted covariance_matrix;1.1010994108172398;0.0004513176336872347;2395.4291393064577;{'ACET': 2.0, 'ADXS': 3577.0, 'AQXP': 1.0, 'EGLE': 30.0, 'ESND': 5.0, 'FOLD': 6439.0, 'LWAY': 1.0, 'STNG': 13.0};15.0
4;12;markowitz_portfolio_with_forecast_and_latent_features;0.5199654071716546;0.15344422375827235;3.258287571380157;{'ABMD': 28.0, 'ADXS': 223.0, 'AERI': 3.0, 'ALGN': 12.0, 'AMZN': 6.0, 'ANGI': 21.0, 'AQXP': 42.0, 'ARRY': 91.0, 'ASMB': 63.0, 'BWXT': 220.0, 'CBOE': 106.0, 'CENTA': 75.0, 'ESLT': 15.0, 'ESND': 43.0, 'FIZZ': 62.0, 'FOXF': 56.0, 'HOFT': 42.0, 'HTHT': 201.0, 'LWAY': 50.0, 'MGPI': 86.0, 'PLCE': 32.0, 'PRMW': 235.0, 'SKYW': 22.0, 'SSRM': 202.0, 'STNG': 94.0, 'TWOU': 47.0, 'WIFI': 96.0};-281.3099021911839
0;11;markowitz_portfolio_without_forecast_without_preselection;0.36512690218033944;0.08283633831722226;4.166370812513149;{'ICUI': 3.0, 'CACC': 1.0, 'CLX': 7.0, 'MGPI': 41.0, 'CSFL': 5.0, 'CME': 10.0, 'MIXT': 43.0, 'PGR': 139.0, 'RTN': 11.0, 'EGRX': 3.0, 'ROST': 4.0, 'SA': 2.0, 'OFLX': 18.0, 'ALGN': 4.0, 'VCEL': 60.0, 'NURO': 120.0, 'CNC': 1.0, 'LMAT': 69.0, 'TVIX': 72.0, 'CUTR': 17.0, 'GOLD': 4.0, 'LOGI': 51.0, 'CCXI': 14.0, 'TTWO': 10.0, 'MZOR': 17.0, 'SPHS': 168.0, 'HIIQ': 7.0, 'CENTA': 26.0, 'TPL': 4.0, 'HSKA': 33.0, 'PETS': 21.0, 'FOXF': 55.0, 'ZGNX': 2.0, 'ITI': 125.0, 'AMZN': 4.0, 'INFO': 15.0, 'SRPT': 1.0, 'PAYC': 4.0, 'BWXT': 101.0, 'EXEL': 75.0, 'CLUB': 89.0, 'COR': 28.0, 'WB': 1.0, 'WD': 60.0, 'INGN': 7.0, 'PMD': 22.0, 'WATT': 3.0, 'CASI': 360.0, 'CASH': 20.0, 'CPRT': 52.0, 'WTW': 5.0, 'AXGN': 131.0, 'SYNC': 147.0, 'SKYW': 27.0, 'TSE': 27.0, 'MTN': 7.0, 'STZ': 23.0, 'MBOT': 78.0, 'NERV': 10.0, 'TSN': 23.0, 'ZN': 138.0, 'CDXS': 39.0, 'RYAAY': 2.0, 'HTHT': 87.0, 'RENN': 49.0, 'NETE': 26.0};207.14443945885705
1;11;markowitz_portfolio_without_forecast;0.46860051478014975;0.14448712783768952;3.1047784082474656;{'ABMD': 27.0, 'ADXS': 16.0, 'AERI': 4.0, 'ALGN': 8.0, 'AMZN': 6.0, 'ANGI': 12.0, 'AQXP': 46.0, 'ARRY': 63.0, 'ASMB': 59.0, 'BWXT': 230.0, 'CBOE': 104.0, 'CENTA': 95.0, 'CPRT': 26.0, 'CVGW': 1.0, 'ESLT': 24.0, 'FIZZ': 60.0, 'FOXF': 71.0, 'HOFT': 46.0, 'HTHT': 189.0, 'MGPI': 95.0, 'PLCE': 23.0, 'PRMW': 187.0, 'SKYW': 42.0, 'SSRM': 225.0, 'TWOU': 34.0, 'WIFI': 99.0};-1393.8557958602887
2;11;markowitz_portfolio_with_forecast;0.5277459328039098;0.15096171944243417;3.3634085162730756;{'ABMD': 27.0, 'ADXS': 7.0, 'AERI': 3.0, 'ALGN': 5.0, 'AMZN': 6.0, 'ANGI': 10.0, 'AQXP': 44.0, 'ARRY': 65.0, 'ASCMA': 8.0, 'ASMB': 55.0, 'BWXT': 230.0, 'CBOE': 108.0, 'CECE': 74.0, 'CENTA': 80.0, 'CPRT': 31.0, 'ESLT': 25.0, 'FIZZ': 56.0, 'FOXF': 89.0, 'HOFT': 40.0, 'HTHT': 189.0, 'MGPI': 86.0, 'PLCE': 24.0, 'PRMW': 223.0, 'SKYW': 24.0, 'SSRM': 218.0, 'TWOU': 37.0, 'WIFI': 75.0};-1386.3557004928566
3;11;markowitz_portfolio_with_forecast_and adjusted covariance_matrix;0.8147890797183162;1.4918244923637115e-05;53276.312581449696;{'ABMD': 330.0};0.0
4;11;markowitz_portfolio_with_forecast_and_latent_features;0.546812531181403;0.12937406929605863;4.072010210762168;{'ABMD': 18.0, 'ADXS': 7.0, 'AERI': 11.0, 'AKAO': 11.0, 'ALGN': 10.0, 'AMZN': 5.0, 'ANGI': 47.0, 'AQXP': 59.0, 'ARRY': 80.0, 'ASCMA': 21.0, 'ASMB': 45.0, 'BWXT': 216.0, 'CBOE': 96.0, 'CEA': 16.0, 'CECE': 92.0, 'CENTA': 86.0, 'CPRT': 116.0, 'ESLT': 21.0, 'FIZZ': 34.0, 'FOXF': 162.0, 'GPOR': 22.0, 'HOFT': 101.0, 'HTHT': 175.0, 'MGPI': 69.0, 'PAAS': 1.0, 'PLCE': 40.0, 'PRMW': 146.0, 'SSRM': 171.0, 'TWOU': 14.0, 'WIFI': 81.0};-1645.3656425476106
0;10;markowitz_portfolio_without_forecast_without_preselection;0.36044344397086847;0.08207720103460506;4.147844220800513;{'ICUI': 3.0, 'ARQL': 26.0, 'CACC': 1.0, 'CLX': 11.0, 'MGPI': 41.0, 'CME': 8.0, 'MIXT': 52.0, 'PGR': 135.0, 'RTN': 16.0, 'EGRX': 4.0, 'ROST': 7.0, 'SA': 3.0, 'OFLX': 20.0, 'ALGN': 3.0, 'VCEL': 62.0, 'NURO': 134.0, 'CNC': 6.0, 'LMAT': 70.0, 'TVIX': 56.0, 'CUTR': 16.0, 'GOLD': 2.0, 'LOGI': 44.0, 'CCXI': 15.0, 'TTWO': 8.0, 'MZOR': 16.0, 'SPHS': 165.0, 'HIIQ': 8.0, 'CENTA': 22.0, 'TPL': 4.0, 'HSKA': 34.0, 'PETS': 17.0, 'FOXF': 51.0, 'ZGNX': 2.0, 'ITI': 26.0, 'AMZN': 4.0, 'INFO': 16.0, 'SRPT': 1.0, 'TRCH': 21.0, 'PAYC': 5.0, 'BWXT': 102.0, 'EXEL': 77.0, 'CLUB': 96.0, 'COR': 27.0, 'WD': 66.0, 'INGN': 8.0, 'PMD': 24.0, 'WATT': 1.0, 'CASI': 281.0, 'CASH': 21.0, 'CPRT': 53.0, 'WTW': 5.0, 'AXGN': 134.0, 'FSM': 24.0, 'SYNC': 133.0, 'SKYW': 27.0, 'TSE': 26.0, 'MTN': 6.0, 'STZ': 24.0, 'MBOT': 73.0, 'NERV': 13.0, 'TSN': 19.0, 'ZN': 146.0, 'CDXS': 31.0, 'RYAAY': 1.0, 'LUNA': 142.0, 'LULU': 1.0, 'HTHT': 93.0, 'PLUS': 2.0, 'RENN': 49.0, 'NETE': 30.0};1749.1053739786028
1;10;markowitz_portfolio_without_forecast;0.46780137325536403;0.155960870186335;2.87124182315956;{'ABMD': 30.0, 'ADUS': 1.0, 'AERI': 4.0, 'AKAO': 29.0, 'ALGN': 10.0, 'AMZN': 3.0, 'AQXP': 56.0, 'ARRY': 83.0, 'ASMB': 70.0, 'BWXT': 231.0, 'CBOE': 91.0, 'CENTA': 114.0, 'CVGW': 10.0, 'EGLE': 9.0, 'FIZZ': 72.0, 'FOXF': 87.0, 'HOFT': 64.0, 'HTHT': 217.0, 'JBSS': 10.0, 'MGPI': 106.0, 'PLCE': 31.0, 'PRMW': 352.0, 'SKYW': 58.0, 'SSRM': 304.0, 'TWOU': 31.0, 'WIFI': 98.0};2255.1643891334334
2;10;markowitz_portfolio_with_forecast;0.5077298425361351;0.15816520389144917;3.0836734663261987;{'BWXT': 238, 'CBOE': 100, 'MGPI': 101, 'ABMD': 29, 'AMZN': 5, 'HTHT': 207, 'FIZZ': 69, 'CENTA': 99, 'ASMB': 74, 'PRMW': 276, 'PLCE': 23, 'SSRM': 272, 'SKYW': 46, 'TWOU': 32, 'WIFI': 97, 'FOXF': 66, 'ESLT': 16, 'HOFT': 48, 'ALGN': 7, 'SPTN': 47, 'ARRY': 61, 'AQXP': 55, 'LWAY': 88, 'AKAO': 30, 'STNG': 121, 'AERI': 6, 'JBSS': 5, 'CVGW': 3, 'ACET': 22, 'EGLE': 1};2335.2943806648045
